muni_id,use_code,use_desc,luc,desc,broad
228,9351,Paxton Public Safety C,,#N/A,"Tax-exempt, public, charitable, institutional"
235,9351,Town Public Safety - Fire,,#N/A,"Tax-exempt, public, charitable, institutional"
15,9351,"IMPUTED - Improved, Municipal Public Safety",,#N/A,"Tax-exempt, public, charitable, institutional"
64,9351,CLINTON PUBLIC SAFETY C,,#N/A,"Tax-exempt, public, charitable, institutional"
115,9351,Groton Public Safety C,,#N/A,"Tax-exempt, public, charitable, institutional"
153,9351,Leomisnter Public Safety,,#N/A,"Tax-exempt, public, charitable, institutional"
234,9351,Public Safety commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9351,Fire Station,,#N/A,"Tax-exempt, public, charitable, institutional"
257,9351,Town Public Safety Improved,,#N/A,"Tax-exempt, public, charitable, institutional"
135,9351,Public Safety,,#N/A,"Tax-exempt, public, charitable, institutional"
80,9351,Dudley Public Safety C,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9353,Improved Public Safety,,#N/A,"Tax-exempt, public, charitable, institutional"
332,9354,PUBLIC SAFETY COM,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9355,Improved Public Safety,,#N/A,"Tax-exempt, public, charitable, institutional"
122,935C,improved public safety,,#N/A,"Tax-exempt, public, charitable, institutional"
169,935C,TOWN PS 94,,#N/A,"Tax-exempt, public, charitable, institutional"
191,935C,"Municipal, Improved, Public Safety - Commercial",,#N/A,"Tax-exempt, public, charitable, institutional"
278,935C,IMPROV PUBLIC SAFETY,,#N/A,"Tax-exempt, public, charitable, institutional"
1,935C,"Exempt- Improved, municipal public safety owned, comm model",,#N/A,"Tax-exempt, public, charitable, institutional"
18,935C,"Improved, Municipal Public Safety",,#N/A,"Tax-exempt, public, charitable, institutional"
207,935C,CITY IMPROVED MUNI SAFETY,,#N/A,"Tax-exempt, public, charitable, institutional"
327,935F,Fire M96,,#N/A,"Tax-exempt, public, charitable, institutional"
327,935H,Hydrant M00,,#N/A,"Tax-exempt, public, charitable, institutional"
122,935I,improved public safety,,#N/A,"Tax-exempt, public, charitable, institutional"
292,935I,MUN PUB SAFETY,,#N/A,"Tax-exempt, public, charitable, institutional"
167,935I,Muni Imp Pub Sa,,#N/A,"Tax-exempt, public, charitable, institutional"
243,935I,IMP PUBLIC SAFETY,,#N/A,"Tax-exempt, public, charitable, institutional"
169,935I,TOWN PS 96,,#N/A,"Tax-exempt, public, charitable, institutional"
296,935I,exempt organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
134,935I,IMP PUBLIC SAF MDL-96,,#N/A,"Tax-exempt, public, charitable, institutional"
89,935I,"Improved, Municipal Public Safety",,#N/A,"Tax-exempt, public, charitable, institutional"
186,935L,IMP-FIRE,,#N/A,"Tax-exempt, public, charitable, institutional"
327,935P,Police M94,,#N/A,"Tax-exempt, public, charitable, institutional"
271,935V,Municip - Pub Safety Vac,,#N/A,"Tax-exempt, public, charitable, institutional"
348,935V,PUBLIC SAFETY,,#N/A,"Tax-exempt, public, charitable, institutional"
0,936,"Vacant, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9360,"Vacant, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9361,REMOVE CODE,,#N/A,"Tax-exempt, public, charitable, institutional"
86,9362,"Vac,Tax Title,Marsh",,#N/A,"Tax-exempt, public, charitable, institutional"
86,9363,"Vac,Tax Title, Rec",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9363,REMOVE CODE,,#N/A,"Tax-exempt, public, charitable, institutional"
86,9364,"Vac,Tax Title, Consv",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9365,REMOVE CODE,,#N/A,"Tax-exempt, public, charitable, institutional"
186,936A,VACANT TAX TITLE,,#N/A,"Tax-exempt, public, charitable, institutional"
16,936P,TAX FORECLOSURE,,#N/A,"Tax-exempt, public, charitable, institutional"
131,936V,"IMPUTED - Vacant, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
243,936V,TAX TITLE VAC,,#N/A,"Tax-exempt, public, charitable, institutional"
271,936V,Ex Vac,,#N/A,"Tax-exempt, public, charitable, institutional"
348,936V,MUNICPAL MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
211,936V,TAX TITLE-VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
256,936V,"IMPUTED - Vacant, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
16,936Z,TAXTFORCL MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
0,937,"Improved, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9370,"Improved, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
61,9371,"Local Use Code Variation for tracking and administrative purposes, Same as ""9370"".",,#N/A,"Tax-exempt, public, charitable, institutional"
103,9371,Gardner Tax Title Commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
325,9371,TAX TTL CI,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9371,"Improved, Tax Title",,#N/A,"Tax-exempt, public, charitable, institutional"
162,9371,exempt town,,#N/A,"Tax-exempt, public, charitable, institutional"
160,9371,Tax Title C,,#N/A,"Tax-exempt, public, charitable, institutional"
110,9371,"Improved, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
153,9371,Leom Tax Title C,,#N/A,"Tax-exempt, public, charitable, institutional"
160,9372,Other - Condo Office,,#N/A,"Tax-exempt, public, charitable, institutional"
15,9372,Condo - Town FCL,,#N/A,"Tax-exempt, public, charitable, institutional"
153,9372,Leom Tax Title U,,#N/A,"Tax-exempt, public, charitable, institutional"
182,9373,IMPR COMM TT,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9375,"Improved, Tax Title",,#N/A,"Tax-exempt, public, charitable, institutional"
186,937B,IMPROV TAX TITLE,,#N/A,"Tax-exempt, public, charitable, institutional"
17,937C,MUNICIPAL TA,,#N/A,"Tax-exempt, public, charitable, institutional"
182,937C,IMPROVED COMM IN TAX TITLE,,#N/A,"Tax-exempt, public, charitable, institutional"
17,937I,MUNICIPAL TA,,#N/A,"Tax-exempt, public, charitable, institutional"
73,937R,MUN IMPR TT RES,,#N/A,"Tax-exempt, public, charitable, institutional"
85,937R,TT IMPROVED,,#N/A,"Tax-exempt, public, charitable, institutional"
167,937R,Muni Imp Tax Ti,,#N/A,"Tax-exempt, public, charitable, institutional"
293,937R,COT IMPROVED TAX TITLE,,#N/A,"Tax-exempt, public, charitable, institutional"
21,937R,TAX TITLE IMP RES,,#N/A,"Tax-exempt, public, charitable, institutional"
278,937R,Exempt Improved Treasurer,,#N/A,"Tax-exempt, public, charitable, institutional"
88,937R,IMPROVED TAX TITLE RES,,#N/A,"Tax-exempt, public, charitable, institutional"
89,937R,"Improved, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
329,937R,Conventional,,#N/A,"Tax-exempt, public, charitable, institutional"
226,937R,"IMPUTED - Improved, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
107,937U,MUN TAX TITLE CND,,#N/A,"Tax-exempt, public, charitable, institutional"
310,937V,"Improved, Tax Title/Treasurer",,#N/A,"Tax-exempt, public, charitable, institutional"
0,938,"Vacant, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9380,"Vacant, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
290,9383,WILKINSONVILLE WD V,,#N/A,"Tax-exempt, public, charitable, institutional"
244,938V,"Vacant, District (County) vacant",,#N/A,"Tax-exempt, public, charitable, institutional"
134,938V,VAC DISTRCT  MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
0,939,"Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9390,"Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9391,Improved District,,#N/A,"Tax-exempt, public, charitable, institutional"
197,9391,"IMPUTED - Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
290,9391,MANCHAUG WD C,,#N/A,"Tax-exempt, public, charitable, institutional"
294,9391,"Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
287,9391,TOWN DISTRICT C,,#N/A,"Tax-exempt, public, charitable, institutional"
15,9391,"IMPUTED - Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
115,9391,District C,,#N/A,"Tax-exempt, public, charitable, institutional"
80,9391,Dudley District C,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9393,Improved District,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9395,Improved District,,#N/A,"Tax-exempt, public, charitable, institutional"
292,939C,IMPR DISTRICT M,,#N/A,"Tax-exempt, public, charitable, institutional"
243,939C,IMPROVED CITY,,#N/A,"Tax-exempt, public, charitable, institutional"
310,939C,"Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
296,939C,exempt organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
134,939C,IMP DISTRCT  MDL-94,,#N/A,"Tax-exempt, public, charitable, institutional"
1,939C,"Exempt- Vacant, acquired via tax title, comm model",,#N/A,"Tax-exempt, public, charitable, institutional"
207,939C,CITY IMPROVED DISTRICT,,#N/A,"Tax-exempt, public, charitable, institutional"
310,939I,"Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
292,939R,"TOWN OF SWANSEA M0

",,#N/A,"Tax-exempt, public, charitable, institutional"
327,939R,MVLB Improved,,#N/A,"Tax-exempt, public, charitable, institutional"
296,939R,exempt organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
88,939R,WATER HOUSE,,#N/A,"Tax-exempt, public, charitable, institutional"
89,939R,"Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
244,939V,"Improved, District (County) vacant",,#N/A,"Tax-exempt, public, charitable, institutional"
310,939V,"Improved, District (County)",,#N/A,"Tax-exempt, public, charitable, institutional"
207,939V,CITY IMPROVED DISTRICT,,#N/A,"Tax-exempt, public, charitable, institutional"
0,940,Elementary Level (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9400,Elementary Level (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
103,9401,private elementary commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
271,9401,Private Educ R,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9401,Private Elementary Education,,#N/A,"Tax-exempt, public, charitable, institutional"
220,9401,Raised Ranch,,#N/A,"Tax-exempt, public, charitable, institutional"
160,9401,Priv Elementary C,,#N/A,"Tax-exempt, public, charitable, institutional"
57,9401,PRIV ELEMENTARY C,,#N/A,"Tax-exempt, public, charitable, institutional"
153,9401,Private Elementary,,#N/A,"Tax-exempt, public, charitable, institutional"
234,9401,Private Elementary commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
170,9402,Non Profit C,,#N/A,"Tax-exempt, public, charitable, institutional"
220,9402,Vacant Land,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9403,Private Elementary Education,,#N/A,"Tax-exempt, public, charitable, institutional"
220,9403,Condo Office,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9405,Private Elementary Education,,#N/A,"Tax-exempt, public, charitable, institutional"
243,940C,PRIV ELEM,,#N/A,"Tax-exempt, public, charitable, institutional"
82,940C,Edu. Private Elem.,,#N/A,"Tax-exempt, public, charitable, institutional"
278,940C,ELEM LEVEL M94,,#N/A,"Tax-exempt, public, charitable, institutional"
296,940C,exempt organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
247,940C,ELEMENTARY LEVEL,,#N/A,"Tax-exempt, public, charitable, institutional"
207,940C,ED PRIV ELEM,,#N/A,"Tax-exempt, public, charitable, institutional"
206,940I,NPROFIT 96,,#N/A,"Tax-exempt, public, charitable, institutional"
206,940R,NPROFIT 01,,#N/A,"Tax-exempt, public, charitable, institutional"
17,940R,CHARITABLE M,,#N/A,"Tax-exempt, public, charitable, institutional"
117,940R,"EDUCATIONAL - RESIDENTIAL

",,#N/A,"Tax-exempt, public, charitable, institutional"
333,940R,Exempt Elementary School,,#N/A,"Tax-exempt, public, charitable, institutional"
206,940V,NPROFIT 00,,#N/A,"Tax-exempt, public, charitable, institutional"
117,940V,"EDUCATIONAL - ELEMENTARY

",,#N/A,"Tax-exempt, public, charitable, institutional"
333,940V,Exempt Vacant Land Elementary School,,#N/A,"Tax-exempt, public, charitable, institutional"
0,941,Secondary Level (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9410,Secondary Level (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
61,9411,"Local Use Code Variation for tracking and administrative purposes, Same as ""9410"".",,#N/A,"Tax-exempt, public, charitable, institutional"
271,9411,Priv Educ Secondary R,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9411,Private Secondary Education,,#N/A,"Tax-exempt, public, charitable, institutional"
170,9411,Church/Temple,,#N/A,"Tax-exempt, public, charitable, institutional"
294,9411,Secondary Level (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
160,9411,Priv Secondary C,,#N/A,"Tax-exempt, public, charitable, institutional"
57,9411,PRIV SECONDARY C,,#N/A,"Tax-exempt, public, charitable, institutional"
115,9411,Private Secondary C,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9413,Private Secondary Education,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9415,Private Secondary Education,,#N/A,"Tax-exempt, public, charitable, institutional"
243,941C,PRIV SEC LVL,,#N/A,"Tax-exempt, public, charitable, institutional"
271,941C,Education - Priv Oth,,#N/A,"Tax-exempt, public, charitable, institutional"
169,941C,SEC EDU  94,,#N/A,"Tax-exempt, public, charitable, institutional"
206,941C,NPROFIT 06  MDL-94,,#N/A,"Tax-exempt, public, charitable, institutional"
207,941C,ED PRIV SECONDARY LEV,,#N/A,"Tax-exempt, public, charitable, institutional"
169,941I,SEC EDU 96,,#N/A,"Tax-exempt, public, charitable, institutional"
119,941R,PRI School MDL,,#N/A,"Tax-exempt, public, charitable, institutional"
271,941R,Education - Priv Oth,,#N/A,"Tax-exempt, public, charitable, institutional"
169,941R,SEC EDU 01,,#N/A,"Tax-exempt, public, charitable, institutional"
244,941V,ex vac,,#N/A,"Tax-exempt, public, charitable, institutional"
271,941V,Ex Vac,,#N/A,"Tax-exempt, public, charitable, institutional"
16,941V,PRI SCH SEC MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
0,942,College or University (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9420,College or University (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
49,9421,"Private College, University",,#N/A,"Tax-exempt, public, charitable, institutional"
228,9421,Priv College C,,#N/A,"Tax-exempt, public, charitable, institutional"
234,9421,Private College commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9421,Churches,,#N/A,"Tax-exempt, public, charitable, institutional"
80,9421,Priv College C,,#N/A,"Tax-exempt, public, charitable, institutional"
110,9422,Private Edu Sec C,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9423,"Private College, University",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9425,"Private College, University",,#N/A,"Tax-exempt, public, charitable, institutional"
348,942C,EXEMPT UNIVERSITY CONDO,,#N/A,"Tax-exempt, public, charitable, institutional"
207,942C,ED PRIV COLLEGE,,#N/A,"Tax-exempt, public, charitable, institutional"
73,942R,PRVT COLLEGE,,#N/A,"Tax-exempt, public, charitable, institutional"
243,942R,PRIV COLL,,#N/A,"Tax-exempt, public, charitable, institutional"
207,942R,ED PRIV COLLEGE,,#N/A,"Tax-exempt, public, charitable, institutional"
243,942V,VAC PRIV COL,,#N/A,"Tax-exempt, public, charitable, institutional"
274,942V,COLL UNIV VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
348,942V,UNIVERSITY VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
117,942V,"EDUCATIONAL COLL - VACANT

",,#N/A,"Tax-exempt, public, charitable, institutional"
333,942V,Exempt College or University,,#N/A,"Tax-exempt, public, charitable, institutional"
207,942V,ED PRIV COLLEGE,,#N/A,"Tax-exempt, public, charitable, institutional"
0,943,Other Educational (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9430,Other Educational (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
61,9431,"Local Use Code Variation for tracking and administrative purposes, Same as ""9430"".",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9431,Other Educational,,#N/A,"Tax-exempt, public, charitable, institutional"
160,9431,Priv Other Ed C,,#N/A,"Tax-exempt, public, charitable, institutional"
57,9431,PRIV OTHER RDU C,,#N/A,"Tax-exempt, public, charitable, institutional"
64,9431,OTHER PRIVATE ED C,,#N/A,"Tax-exempt, public, charitable, institutional"
182,9431,PVT EDUC RES,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9431,School/College,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9433,Other Educational,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9435,Other Educational,,#N/A,"Tax-exempt, public, charitable, institutional"
271,9439,Educ Other P Tax,,#N/A,"Tax-exempt, public, charitable, institutional"
167,943C,Other Education,,#N/A,"Tax-exempt, public, charitable, institutional"
266,943C,OTHER EDUCATIONAL,,#N/A,"Tax-exempt, public, charitable, institutional"
307,943C,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
99,943C,IMPUTED - Other Educational (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
207,943C,ED PRIV OTHER ED,,#N/A,"Tax-exempt, public, charitable, institutional"
307,943I,Priv Other Edu,,#N/A,"Tax-exempt, public, charitable, institutional"
348,943V,MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
0,944,Auxiliary Athletic (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9440,Auxiliary Athletic (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
49,9441,Auxiliary Athletic,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9445,Auxiliary Athletic,,#N/A,"Tax-exempt, public, charitable, institutional"
207,944C,ED AUXILIARY ATHLETIC,,#N/A,"Tax-exempt, public, charitable, institutional"
271,944V,Ex Vac,,#N/A,"Tax-exempt, public, charitable, institutional"
207,944V,ED AUXILIARY ATHLETIC,,#N/A,"Tax-exempt, public, charitable, institutional"
0,945,Affiliated Housing (Educational Private),123,Student housing,Residential
0,9450,Affiliated Housing (Educational Private),123,Student housing,Residential
49,9451,Affiliated Housing,123,Student housing,Residential
176,9451,Dormitory,123,Student housing,Residential
49,9453,Affiliated Housing,123,Student housing,Residential
49,9455,Affiliated Housing,123,Student housing,Residential
73,945C,PRIV AFF HSING COMM,123,Student housing,Residential
207,945C,ED AFFLIATED HOUSING,123,Student housing,Residential
21,945I,PRVT ED HSNG,123,Student housing,Residential
292,945R,"PRIV ED HSING M

",123,Student housing,Residential
293,945R,HOUSING,123,Student housing,Residential
207,945R,ED AFFLIATED HOUSING,123,Student housing,Residential
0,946,Vacant (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9460,Vacant (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
197,9461,IMPUTED - Vacant (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
197,9462,IMPUTED - Vacant (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
351,946V,EDUCAT VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
244,946V,Vacant (Educational Private) vacant,,#N/A,"Tax-exempt, public, charitable, institutional"
271,946V,Ex Vac,,#N/A,"Tax-exempt, public, charitable, institutional"
307,946V,Priv Edu M-00,,#N/A,"Tax-exempt, public, charitable, institutional"
348,946V,PRI SCHOOL MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
207,946V,ED VACANT,,#N/A,"Tax-exempt, public, charitable, institutional"
0,947,Other (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9470,Other (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
49,9471,Other- Scientific,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9471,Library,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9473,Other- Scientific,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9475,Other- Scientific,,#N/A,"Tax-exempt, public, charitable, institutional"
207,947C,ED COMM CONDO,,#N/A,"Tax-exempt, public, charitable, institutional"
266,947V,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
207,947V,ED OTHER,,#N/A,"Tax-exempt, public, charitable, institutional"
54,948,Pilot Tax Agreement,,#N/A,"Tax-exempt, public, charitable, institutional"
92,948,Owner Unknown,,#N/A,"Tax-exempt, public, charitable, institutional"
35,949,IMPUTED - Exempt,,#N/A,"Tax-exempt, public, charitable, institutional"
261,949,"Educational, Private",,#N/A,"Tax-exempt, public, charitable, institutional"
35,9490,IMPUTED - Exempt,,#N/A,"Tax-exempt, public, charitable, institutional"
261,9490,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
0,950,"Vacant, Conservation Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
0,9500,"Vacant, Conservation Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9501,"Vacant, Conservation Org",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9503,"Vacant, Conservation Org",,#N/A,"Tax-exempt, public, charitable, institutional"
49,9505,"Vacant, Conservation Org",,#N/A,"Tax-exempt, public, charitable, institutional"
110,9507,Char V CH 61A,,#N/A,"Tax-exempt, public, charitable, institutional"
89,950I,"Vacant, Conservation Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
219,950R,Unknown,,#N/A,"Tax-exempt, public, charitable, institutional"
282,950R,IMPUTED - Vacant Conservation Land,,#N/A,"Tax-exempt, public, charitable, institutional"
327,950R,Vacant Rear,,#N/A,"Tax-exempt, public, charitable, institutional"
16,950R,NON PROFIT MDL-01,,#N/A,"Tax-exempt, public, charitable, institutional"
89,950R,"Vacant, Conservation Organizations (Charitable Org.)",,#N/A,"Tax-exempt, public, charitable, institutional"
187,950V,Conservation  Vacant,,#N/A,"Tax-exempt, public, charitable, institutional"
271,950V,Ex Vac,,#N/A,"Tax-exempt, public, charitable, institutional"
307,950V,Consrv Org M-00,,#N/A,"Tax-exempt, public, charitable, institutional"
169,950V,Conservation Vacant Land,,#N/A,"Tax-exempt, public, charitable, institutional"
348,950V,P/HOS CHAR MDL-00 (SHOULD BE 905V),,#N/A,"Tax-exempt, public, charitable, institutional"
16,950V,NON PROFIT MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
134,950V,CHARIT ORG  MDL-00,,#N/A,"Tax-exempt, public, charitable, institutional"
125,950V,Charitable,,#N/A,"Tax-exempt, public, charitable, institutional"
333,950V,Exempt Charitable Conservation Organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
207,950V,CHARITABLE VAC CONSV ORGNZ,,#N/A,"Tax-exempt, public, charitable, institutional"
0,951,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
0,9510,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
7,9511,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
61,9511,"Local Use Code Variation for tracking and administrative purposes, Same as ""9510"".",,#N/A,"Tax-exempt, public, charitable, institutional"
332,9511,CHARITABLE OTHER RES,,#N/A,"Tax-exempt, public, charitable, institutional"
342,9511,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9511,Other Charitable,,#N/A,"Tax-exempt, public, charitable, institutional"
170,9511,Conventional,,#N/A,"Tax-exempt, public, charitable, institutional"
323,9511,IMPUTED - Other R,,#N/A,"Tax-exempt, public, charitable, institutional"
294,9511,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
160,9511,Char Other R,,#N/A,"Tax-exempt, public, charitable, institutional"
241,9511,Charity Consev R,,#N/A,"Tax-exempt, public, charitable, institutional"
15,9511,IMPUTED - Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
115,9511,Char Other R,,#N/A,"Tax-exempt, public, charitable, institutional"
153,9511,Non-profit Residential,,#N/A,"Tax-exempt, public, charitable, institutional"
182,9511,OTHER CHAR RES,,#N/A,"Tax-exempt, public, charitable, institutional"
234,9511,Charitable Other non commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9511,Col/Garr/Tudor,,#N/A,"Tax-exempt, public, charitable, institutional"
257,9511,Charitable Improved,,#N/A,"Tax-exempt, public, charitable, institutional"
80,9511,Char Other R,,#N/A,"Tax-exempt, public, charitable, institutional"
7,9512,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
61,9512,"Local Use Code Variation for tracking and administrative purposes, Same as ""9510"".",,#N/A,"Tax-exempt, public, charitable, institutional"
103,9512,other charity commerical,,#N/A,"Tax-exempt, public, charitable, institutional"
225,9512,Other C,,#N/A,"Tax-exempt, public, charitable, institutional"
170,9512,Service Garage,,#N/A,"Tax-exempt, public, charitable, institutional"
348,9512,EXEMPT CHARITABLE CONDO,,#N/A,"Tax-exempt, public, charitable, institutional"
160,9512,Char Other C,,#N/A,"Tax-exempt, public, charitable, institutional"
287,9512,CHAR OTHER C,,#N/A,"Tax-exempt, public, charitable, institutional"
15,9512,IMPUTED - Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
115,9512,Char Other C,,#N/A,"Tax-exempt, public, charitable, institutional"
153,9512,Non-profit Commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
182,9512,CHARIT OTHER VAC,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9512,Auto Sales Rpr,,#N/A,"Tax-exempt, public, charitable, institutional"
257,9512,Charitable Improved,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9513,Other Charitable,,#N/A,"Tax-exempt, public, charitable, institutional"
160,9513,Char Other Condo,,#N/A,"Tax-exempt, public, charitable, institutional"
182,9513,OTHER CHAR COM,,#N/A,"Tax-exempt, public, charitable, institutional"
176,9513,Condo Office,,#N/A,"Tax-exempt, public, charitable, institutional"
49,9515,Other Charitable,,#N/A,"Tax-exempt, public, charitable, institutional"
266,951A,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
82,951C,Commercial Other,,#N/A,"Tax-exempt, public, charitable, institutional"
307,951C,Char Other M-94,,#N/A,"Tax-exempt, public, charitable, institutional"
296,951C,exempt organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
107,951C,CH OTHER COMM,,#N/A,"Tax-exempt, public, charitable, institutional"
182,951C,OTHER CHAR COM,,#N/A,"Tax-exempt, public, charitable, institutional"
89,951C,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
257,951C,Charitable Commercial,,#N/A,"Tax-exempt, public, charitable, institutional"
207,951C,CHARITABLE OTHER,,#N/A,"Tax-exempt, public, charitable, institutional"
307,951I,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
145,951I,Unknown,,#N/A,"Tax-exempt, public, charitable, institutional"
266,951R,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
82,951R,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
307,951R,Char Other M-01,,#N/A,"Tax-exempt, public, charitable, institutional"
296,951R,exempt organizations,,#N/A,"Tax-exempt, public, charitable, institutional"
182,951R,OTHER CHAR RES,,#N/A,"Tax-exempt, public, charitable, institutional"
89,951R,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
72,951R,Other (Charitable Org.),,#N/A,"Tax-exempt, public, charitable, institutional"
257,951R,Charitable Residence,,#N/A,"Tax-exempt, public, charitable, institutional"
307,951V,Char Other M-00,,#N/A,"Tax-exempt, public, charitable, institutional"
